Exercício: 2016;;;;;;;;
Escopo: Municípios do Estado - AL;;;;;;;;
Tabela: Receitas Orçamentárias (Anexo I-C);;;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta; Valor ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR;siconfi-cor_RO1.7.2.1.01.05.00; R$ 2.843,00 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.1.22.00.00 - Transferências da Compensação Financeira pela Exploração de Recursos Naturais;siconfi-cor_RO1.7.2.1.22.00.00; R$ 67.695,63 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.1.22.30.00 - Cota-Parte Royalties ¿ Compensação Financeira pela Produção de Petróleo ¿ Lei nº 7.990/89;siconfi-cor_RO1.7.2.1.22.30.00; R$ 3.676,17 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.1.22.70.00 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP;siconfi-cor_RO1.7.2.1.22.70.00; R$ 64.019,46 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.1.33.00.00 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;siconfi-cor_RO1.7.2.1.33.00.00; R$ 1.258.057,77 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.1.34.00.00 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS;siconfi-cor_RO1.7.2.1.34.00.00; R$ 268.810,29 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.1.35.00.00 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE;siconfi-cor_RO1.7.2.1.35.00.00; R$ 337.586,23 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96;siconfi-cor_RO1.7.2.1.36.00.00; R$ 8.417,40 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.1.99.00.00 - Outras Transferências da União;siconfi-cor_RO1.7.2.1.99.00.00; R$ 14.573,36 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.2.00.00.00 - Transferências dos Estados;siconfi-cor_RO1.7.2.2.00.00.00; R$ 2.011.016,35 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.2.01.00.00 - Participação na Receita dos Estados;siconfi-cor_RO1.7.2.2.01.00.00; R$ 1.942.820,97 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.2.01.01.00 - Cota-Parte do ICMS;siconfi-cor_RO1.7.2.2.01.01.00; R$ 1.838.719,29 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.2.01.02.00 - Cota-Parte do IPVA;siconfi-cor_RO1.7.2.2.01.02.00; R$ 89.049,67 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.2.01.04.00 - Cota-Parte do IPI - Municípios;siconfi-cor_RO1.7.2.2.01.04.00; R$ 1.181,97 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.2.01.13.00 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico;siconfi-cor_RO1.7.2.2.01.13.00; R$ 13.870,04 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.2.22.00.00 - Transferências da Cota-Parte da Compensação Financeira (25%);siconfi-cor_RO1.7.2.2.22.00.00; R$ 11.521,77 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.2.22.30.00 - Cota-Parte Royalties - Compensação Financeira pela Produção de Petróleo - Lei nº 7.990/89 artigo 9º;siconfi-cor_RO1.7.2.2.22.30.00; R$ 11.521,77 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.2.99.00.00 - Outras Transferências dos Estados;siconfi-cor_RO1.7.2.2.99.00.00; R$ 56.673,61 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.4.00.00.00 - Transferências Multigovernamentais;siconfi-cor_RO1.7.2.4.00.00.00; R$ 5.938.738,96 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.4.01.00.00 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB;siconfi-cor_RO1.7.2.4.01.00.00; R$ 4.718.465,11 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.2.4.02.00.00 - Transferências de Recursos da Complementação ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB;siconfi-cor_RO1.7.2.4.02.00.00; R$ 1.220.273,85 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.6.0.00.00.00 - Transferências de Convênios;siconfi-cor_RO1.7.6.0.00.00.00; R$ 276.421,50 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.6.1.00.00.00 - Transferências de Convênios da União e de Suas Entidades;siconfi-cor_RO1.7.6.1.00.00.00; R$ 116.211,50 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.6.1.02.00.00 - Transferências de Convênios da União Destinadas a Programas de Educação;siconfi-cor_RO1.7.6.1.02.00.00; R$ 116.211,50 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.6.2.00.00.00 - Transferências de Convênios dos Estados e do Distrito Federal e de Suas Entidades;siconfi-cor_RO1.7.6.2.00.00.00; R$ 160.210,00 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.7.6.2.01.00.00 - Transferências de Convênios dos Estados para o Sistema Único de Saúde - SUS;siconfi-cor_RO1.7.6.2.01.00.00; R$ 160.210,00 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.9.0.0.00.00.00 - Outras Receitas Correntes;siconfi-cor_RO1.9.0.0.00.00.00; R$ 637,02 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.9.3.0.00.00.00 - Receita da Dívida Ativa;siconfi-cor_RO1.9.3.0.00.00.00; R$ 637,02 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.9.3.1.00.00.00 - Receita da Dívida Ativa Tributária;siconfi-cor_RO1.9.3.1.00.00.00; R$ 637,02 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Receitas Brutas Realizadas;1.9.3.1.11.00.00 - Receita da Dívida Ativa do Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;siconfi-cor_RO1.9.3.1.11.00.00; R$ 637,02 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Deduções - Transferências Constitucionais;Total Receitas;siconfi-cor_TotalReceitas; R$ 2.063.233,22 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Deduções - Transferências Constitucionais;1.0.0.0.00.00.00 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.00.00; R$ 2.063.233,22 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Deduções - Transferências Constitucionais;1.7.0.0.00.00.00 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.00.00; R$ 2.063.233,22 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Deduções - Transferências Constitucionais;1.7.2.0.00.00.00 - Transferências Intergovernamentais;siconfi-cor_RO1.7.2.0.00.00.00; R$ 2.063.233,22 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Deduções - Transferências Constitucionais;1.7.2.1.00.00.00 - Transferências da União;siconfi-cor_RO1.7.2.1.00.00.00; R$ 1.677.442,88 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Deduções - Transferências Constitucionais;1.7.2.1.01.00.00 - Participação na Receita da União;siconfi-cor_RO1.7.2.1.01.00.00; R$ 1.675.759,40 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Deduções - Transferências Constitucionais;1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM;siconfi-cor_RO1.7.2.1.01.02.00; R$ 1.675.190,82 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Deduções - Transferências Constitucionais;1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR;siconfi-cor_RO1.7.2.1.01.05.00; R$ 568,58 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Deduções - Transferências Constitucionais;1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96;siconfi-cor_RO1.7.2.1.36.00.00; R$ 1.683,48 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Deduções - Transferências Constitucionais;1.7.2.2.00.00.00 - Transferências dos Estados;siconfi-cor_RO1.7.2.2.00.00.00; R$ 385.790,34 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Deduções - Transferências Constitucionais;1.7.2.2.01.00.00 - Participação na Receita dos Estados;siconfi-cor_RO1.7.2.2.01.00.00; R$ 385.790,34 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Deduções - Transferências Constitucionais;1.7.2.2.01.01.00 - Cota-Parte do ICMS;siconfi-cor_RO1.7.2.2.01.01.00; R$ 368.145,93 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Deduções - Transferências Constitucionais;1.7.2.2.01.02.00 - Cota-Parte do IPVA;siconfi-cor_RO1.7.2.2.01.02.00; R$ 17.407,99 ;
Prefeitura Municipal de Campestre - AL;2701357;AL;6978;Deduções - Transferências Constitucionais;1.7.2.2.01.04.00 - Cota-Parte do IPI - Municípios;siconfi-cor_RO1.7.2.2.01.04.00; R$ 236,42 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;Total Receitas;siconfi-cor_TotalReceitas; R$ 34.659.955,41 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.0.0.0.00.00.00 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.00.00; R$ 33.644.364,93 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.1.0.0.00.00.00 - Receita Tributária;siconfi-cor_RO1.1.0.0.00.00.00; R$ 624.511,45 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.1.1.0.00.00.00 - Impostos;siconfi-cor_RO1.1.1.0.00.00.00; R$ 574.836,14 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;siconfi-cor_RO1.1.1.2.00.00.00; R$ 80.052,03 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;siconfi-cor_RO1.1.1.2.02.00.00; R$ 17.488,31 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR;siconfi-cor_RO1.1.1.2.04.00.00; R$ 3.424,05 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho;siconfi-cor_RO1.1.1.2.04.31.00; R$ 3.424,05 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;"1.1.1.2.08.00.00 - Imposto sobre Transmissão Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI""";siconfi-cor_RO1.1.1.2.08.00.00; R$ 59.139,67 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação;siconfi-cor_RO1.1.1.3.00.00.00; R$ 494.784,11 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN;siconfi-cor_RO1.1.1.3.05.00.00; R$ 494.784,11 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.1.2.0.00.00.00 - Taxas;siconfi-cor_RO1.1.2.0.00.00.00; R$ 49.675,31 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia;siconfi-cor_RO1.1.2.1.00.00.00; R$ 33.538,39 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.00.00.00; R$ 16.136,92 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.1.2.2.28.00.00 - Taxa de Cemitérios;siconfi-cor_RO1.1.2.2.28.00.00; R$ 39,04 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.1.2.2.99.00.00 - Outras Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.99.00.00; R$ 16.097,88 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.2.0.0.00.00.00 - Receitas de Contribuições;siconfi-cor_RO1.2.0.0.00.00.00; R$ 1.190.065,57 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.2.1.0.00.00.00 - Contribuições Sociais;siconfi-cor_RO1.2.1.0.00.00.00; R$ 893.347,19 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.2.1.0.29.00.00 - Contribuições para o Regime Próprio de Previdência do Servidor Público;siconfi-cor_RO1.2.1.0.29.00.00; R$ 893.347,19 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.2.1.0.29.07.00 - Contribuição do Servidor Ativo Civil para o Regime Próprio;siconfi-cor_RO1.2.1.0.29.07.00; R$ 893.347,19 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.2.3.0.00.00.00 - Contribuição para Custeio do Serviço de Iluminação Pública;siconfi-cor_RO1.2.3.0.00.00.00; R$ 296.718,38 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.3.0.0.00.00.00 - Receita Patrimonial;siconfi-cor_RO1.3.0.0.00.00.00; R$ 799.452,28 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.3.2.0.00.00.00 - Receitas de Valores Mobiliários;siconfi-cor_RO1.3.2.0.00.00.00; R$ 799.452,28 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários;siconfi-cor_RO1.3.2.5.00.00.00; R$ 145.319,77 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.3.2.8.00.00.00 - Remuneração dos Investimentos do Regime Próprio de Previdência do Servidor;siconfi-cor_RO1.3.2.8.00.00.00; R$ 654.132,51 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.0.0.00.00.00 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.00.00; R$ 23.264.423,59 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.0.00.00.00 - Transferências Intergovernamentais;siconfi-cor_RO1.7.2.0.00.00.00; R$ 23.264.423,59 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.1.00.00.00 - Transferências da União;siconfi-cor_RO1.7.2.1.00.00.00; R$ 11.897.987,65 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.1.01.00.00 - Participação na Receita da União;siconfi-cor_RO1.7.2.1.01.00.00; R$ 8.495.813,59 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM;siconfi-cor_RO1.7.2.1.01.02.00; R$ 8.490.110,02 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR;siconfi-cor_RO1.7.2.1.01.05.00; R$ 5.703,57 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.1.22.00.00 - Transferências da Compensação Financeira pela Exploração de Recursos Naturais;siconfi-cor_RO1.7.2.1.22.00.00; R$ 86.302,18 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.1.22.30.00 - Cota-Parte Royalties ¿ Compensação Financeira pela Produção de Petróleo ¿ Lei nº 7.990/89;siconfi-cor_RO1.7.2.1.22.30.00; R$ 11.815,64 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.1.22.40.00 - Cota-Parte Royalties pelo Excedente da Produção do Petróleo - Lei nº 9.478/97 artigo 49 I e II;siconfi-cor_RO1.7.2.1.22.40.00; R$ 4.016,91 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.1.22.70.00 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP;siconfi-cor_RO1.7.2.1.22.70.00; R$ 70.469,63 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.1.33.00.00 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;siconfi-cor_RO1.7.2.1.33.00.00; R$ 2.193.835,28 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.1.34.00.00 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS;siconfi-cor_RO1.7.2.1.34.00.00; R$ 185.377,43 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.1.35.00.00 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE;siconfi-cor_RO1.7.2.1.35.00.00; R$ 919.548,81 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96;siconfi-cor_RO1.7.2.1.36.00.00; R$ 8.880,24 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.1.99.00.00 - Outras Transferências da União;siconfi-cor_RO1.7.2.1.99.00.00; R$ 8.230,12 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.2.00.00.00 - Transferências dos Estados;siconfi-cor_RO1.7.2.2.00.00.00; R$ 2.388.278,03 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.2.01.00.00 - Participação na Receita dos Estados;siconfi-cor_RO1.7.2.2.01.00.00; R$ 2.105.848,52 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.2.01.01.00 - Cota-Parte do ICMS;siconfi-cor_RO1.7.2.2.01.01.00; R$ 1.956.542,87 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.2.01.02.00 - Cota-Parte do IPVA;siconfi-cor_RO1.7.2.2.01.02.00; R$ 133.714,49 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.2.01.04.00 - Cota-Parte do IPI - Municípios;siconfi-cor_RO1.7.2.2.01.04.00; R$ 1.154,08 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.2.01.13.00 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico;siconfi-cor_RO1.7.2.2.01.13.00; R$ 14.437,08 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.2.33.00.00 - Transferências de Recursos do Estado para Programas de Saúde - Repasse Fundo a Fundo;siconfi-cor_RO1.7.2.2.33.00.00; R$ 141.559,01 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.2.99.00.00 - Outras Transferências dos Estados;siconfi-cor_RO1.7.2.2.99.00.00; R$ 140.870,50 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.4.00.00.00 - Transferências Multigovernamentais;siconfi-cor_RO1.7.2.4.00.00.00; R$ 8.978.157,91 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.4.01.00.00 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB;siconfi-cor_RO1.7.2.4.01.00.00; R$ 7.180.844,27 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.7.2.4.02.00.00 - Transferências de Recursos da Complementação ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB;siconfi-cor_RO1.7.2.4.02.00.00; R$ 1.797.313,64 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.9.0.0.00.00.00 - Outras Receitas Correntes;siconfi-cor_RO1.9.0.0.00.00.00; R$ 7.765.912,04 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.9.2.0.00.00.00 - Indenizações e Restituições;siconfi-cor_RO1.9.2.0.00.00.00; R$ 7.643.071,95 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.9.2.1.00.00.00 - Indenizações;siconfi-cor_RO1.9.2.1.00.00.00; R$ 7.643.071,95 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.9.3.0.00.00.00 - Receita da Dívida Ativa;siconfi-cor_RO1.9.3.0.00.00.00; R$ 29.369,49 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.9.3.1.00.00.00 - Receita da Dívida Ativa Tributária;siconfi-cor_RO1.9.3.1.00.00.00; R$ 29.369,49 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.9.3.1.11.00.00 - Receita da Dívida Ativa do Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;siconfi-cor_RO1.9.3.1.11.00.00; R$ 29.369,49 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.9.9.0.00.00.00 - Receitas Diversas;siconfi-cor_RO1.9.9.0.00.00.00; R$ 93.470,60 ;
Prefeitura Municipal de São Miguel dos Milagres - AL;2708709;AL;7876;Receitas Brutas Realizadas;1.9.9.0.99.00.00 - Outras Receitas;siconfi-cor_RO1.9.9.0.99.00.00; R$ 93.470,60 ;
